20150601,1640,Mon,109067,109147,109064,109147,-65,-18,-3,75,109130,109134,4,11,36.6151,73.2302,0,-1,-1
20150601,1645,Mon,109147,109149,109081,109109,80,2,17,-38,109116,109121,5,7,32.7669,65.5337,0,-1,-1
20150601,1650,Mon,109107,109157,109080,109097,-40,8,-1,-12,109103,109109,6,6,23.0072,46.0145,0,-1,-1
20150601,1655,Mon,109099,109103,109040,109061,-8,-54,-40,-36,109075,109085,10,8,20.7846,41.5692,0,-1,-1
20150601,1700,Mon,109067,109117,109050,109105,-32,14,10,44,109095,109095,0,2,20.4939,40.9878,0,-1,-1
20150601,1705,Mon,109105,109204,109096,109152,38,87,46,47,109133,109123,-10,-6,40.8616,81.7231,0,-1,-1
20150601,1710,Mon,109154,109195,109134,109165,49,-9,38,13,109154,109144,-10,-9,25.9872,51.9744,0,-1,-1
20150601,1715,Mon,109165,109205,109152,109177,11,10,18,12,109169,109160,-9,-9,11.225,22.4499,0,-1,-1
20150601,1720,Mon,109181,109254,109159,109232,16,49,7,55,109211,109196,-15,-13,29.5409,59.0819,0,-1,-1
20150601,1725,Mon,109231,109274,109205,109206,50,20,46,-26,109207,109201,-6,-9,22.8181,45.6362,0,-1,-1
20150601,1730,Mon,109206,109206,109050,109060,-25,-68,-155,-146,109109,109130,21,11,83.8252,167.6504,0,-1,-1
20150601,1735,Mon,109059,109065,108970,109005,-147,-141,-80,-55,109039,109067,28,22,87.9659,175.9318,0,-1,-1
20150601,1740,Mon,108998,109034,108951,108990,-61,-31,-19,-15,109006,109028,22,22,31.607,63.2139,0,-1,-1
20150601,1745,Mon,108991,109047,108984,109015,-7,13,33,25,109012,109021,9,13,20.4369,40.8738,0,-1,-1
20150601,1750,Mon,109014,109024,108962,108985,23,-23,-22,-30,108994,109003,9,10,14.5717,29.1433,0,-1,-1
20150601,1755,Mon,108985,109015,108950,108975,-29,-9,-12,-10,108981,108989,8,8,17.2047,34.4093,0,-1,-1
20150601,1800,Mon,108978,108992,108911,108973,-7,-23,-39,-2,108975,108981,6,6,6.2183,12.4365,0,-1,-1
20150601,1805,Mon,108972,109048,108971,109013,-6,56,60,40,109000,108997,-3,0,20.9444,41.8887,0,-1,-1
20150601,1810,Mon,109013,109041,108982,109030,41,-7,11,17,109020,109013,-7,-5,25.0932,50.1863,0,-1,-1
20150601,1815,Mon,109030,109057,108991,109002,17,16,9,-28,109008,109007,-1,-3,14.0238,28.0476,0,-1,-1
20150601,1820,Mon,109002,109062,108991,109059,-28,5,0,57,109042,109033,-9,-7,23.4236,46.8473,0,-1,-1
20150601,1825,Mon,109060,109152,109052,109105,58,90,61,46,109084,109069,-15,-13,44.2907,88.5814,0,-1,-1
20150601,1830,Mon,109104,109124,109072,109081,44,-28,20,-24,109082,109075,-7,-9,19.9332,39.8664,0,-1,-1
20150601,1835,Mon,109081,109152,109081,109132,-23,28,9,51,109115,109103,-12,-11,21.0476,42.0951,0,-1,-1
20150601,1840,Mon,109132,109225,109124,109225,51,73,43,93,109188,109164,-24,-20,62.2736,124.5472,0,-1,-1
20150601,1845,Mon,109228,109228,109146,109147,96,3,22,-78,109160,109155,-5,-10,42.7902,85.5804,0,-1,-1
20150601,1850,Mon,109147,109198,109144,109180,-81,-30,-2,33,109173,109167,-6,-8,36.2077,72.4155,0,-1,-1
20150601,1855,Mon,109180,109238,109177,109202,33,40,33,22,109192,109184,-8,-8,23.8677,47.7354,0,-1,-1
20150601,1900,Mon,109202,109206,109155,109165,22,-32,-22,-37,109174,109174,0,-3,17.3301,34.6603,0,-1,-1
20150601,1905,Mon,109165,109176,109083,109096,-37,-30,-72,-69,109122,109135,13,7,47.9931,95.9861,0,-1,-1
20150601,1910,Mon,109095,109113,109046,109053,-70,-63,-37,-43,109076,109094,18,14,47.3498,94.6995,0,-1,-1
20150601,1915,Mon,109050,109074,109033,109054,-45,-39,-13,1,109061,109074,13,13,21.0159,42.0317,0,-1,-1
20150601,1920,Mon,109054,109126,109038,109120,4,52,5,66,109100,109097,-3,2,37.921,75.8419,0,-1,-1
20150601,1925,Mon,109118,109167,109091,109147,64,41,53,27,109131,109122,-9,-6,41.845,83.6899,0,-1,-1
20150601,1930,Mon,109146,109205,109139,109200,28,38,48,53,109177,109161,-16,-13,33.6551,67.3102,0,-1,-1
20150601,1935,Mon,109200,109244,109184,109225,54,39,45,25,109209,109193,-16,-15,32.6037,65.2074,0,-1,-1
20150601,1940,Mon,109224,109266,109207,109250,24,22,23,25,109236,109221,-15,-15,20.8006,41.6013,0,-1,-1
20150601,1945,Mon,109246,109249,109169,109193,22,-17,-38,-57,109207,109207,0,-5,28.101,56.202,0,-1,-1
20150601,1950,Mon,109194,109205,109159,109194,-52,-44,-10,1,109198,109200,2,-1,29.3542,58.7083,0,-1,-1
20150601,1955,Mon,109194,109226,109175,109224,0,21,16,30,109215,109212,-3,-3,16.6233,33.2466,0,-1,-1
20150601,2000,Mon,109225,109248,109191,109191,31,22,16,-33,109199,109201,2,0,15.0333,30.0666,0,-1,-1
20150601,2005,Mon,109193,109256,109193,109251,-32,8,2,60,109233,109226,-7,-5,24.8596,49.7192,0,-1,-1
